"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"23.02.2005","Wed","2.55375","2.57250","2.65000","2.76125","2.87313","3.11250","3.46625"
"24.02.2005","Thu","2.56000","2.57625","2.67000","2.78000","2.89000","3.13000","3.48500"
"25.02.2005","Fri","2.56750","2.57750","2.69000","2.79000","2.91000","3.15000","3.51000"
"28.02.2005","Mon","2.64625","2.57750","2.71625","2.80000","2.92000","3.16000","3.53000"
"01.03.2005","Tue","2.57875","2.57750","2.72000","2.81000","2.93000","3.19000","3.57000"
"02.03.2005","Wed","2.55000","2.57000","2.72000","2.82000","2.94000","3.19000","3.57000"
"03.03.2005","Thu","2.53625","2.57125","2.74563","2.84000","2.95000","3.20000","3.57000"
"04.03.2005","Fri","2.53500","2.57438","2.75000","2.84688","2.95875","3.20000","3.57125"
"07.03.2005","Mon","2.54875","2.58000","2.76000","2.85000","2.96000","3.20000","3.56000"
"08.03.2005","Tue","2.54625","2.57875","2.77000","2.86000","2.97000","3.21000","3.58000"
"09.03.2005","Wed","2.54250","2.57875","2.77125","2.86188","2.98000","3.22000","3.60000"
"10.03.2005","Thu","2.54500","2.59625","2.80000","2.90000","3.00000","3.25000","3.64000"
"11.03.2005","Fri","2.54750","2.62875","2.81000","2.91000","3.01000","3.25875","3.65000"
"14.03.2005","Mon","2.57875","2.65500","2.82000","2.92000","3.02000","3.27375","3.68000"
"15.03.2005","Tue","2.65625","2.70375","2.83000","2.93000","3.03000","3.28563","3.69000"
"16.03.2005","Wed","2.58250","2.75875","2.83375","2.94000","3.04000","3.30000","3.71000"
"17.03.2005","Thu","2.61500","2.81375","2.85000","2.96000","3.05000","3.29625","3.69000"
"18.03.2005","Fri","2.72750","2.82500","2.85000","2.96000","3.05000","3.30000","3.69250"
"21.03.2005","Mon","2.78625","2.83000","2.85000","2.96000","3.05250","3.31000","3.71375"
"22.03.2005","Tue","2.79500","2.82875","2.85000","2.97000","3.06000","3.32000","3.72000"
"23.03.2005","Wed","2.79500","2.84375","2.85000","2.99375","3.09000","3.36750","3.81000"
"24.03.2005","Thu","2.79375","2.84750","2.85000","3.00000","3.09000","3.37000","3.81875"
"29.03.2005","Tue","2.82375","2.84625","2.85000","3.00000","3.09250","3.38000","3.85000"
"30.03.2005","Wed","2.84750","2.84500","2.86000","3.01000","3.10000","3.39000","3.84000"
"31.03.2005","Thu","2.91000","2.83625","2.87000","3.03000","3.12000","3.40000","3.84500"
"01.04.2005","Fri","2.84125","2.83625","2.87000","3.03000","3.12000","3.38500","3.81000"
"04.04.2005","Mon","2.81125","2.83188","2.87063","3.03000","3.12000","3.37250","3.78625"
"05.04.2005","Tue","2.80250","2.82875","2.89000","3.04000","3.12250","3.38000","3.78625"
"06.04.2005","Wed","2.79125","2.82625","2.89125","3.04000","3.12313","3.38938","3.79000"
"07.04.2005","Thu","2.78125","2.83000","2.91000","3.05000","3.13000","3.38375","3.76750"
"08.04.2005","Fri","2.77875","2.83000","2.92000","3.05000","3.13000","3.39000","3.78875"
"11.04.2005","Mon","2.80000","2.83250","2.93000","3.06000","3.14000","3.40000","3.80000"
"12.04.2005","Tue","2.79750","2.83375","2.95000","3.06875","3.14000","3.41000","3.81000"
"13.04.2005","Wed","2.80625","2.84500","2.95375","3.07000","3.14063","3.41000","3.78250"
"14.04.2005","Thu","2.81875","2.83625","2.97000","3.07875","3.15000","3.39000","3.74000"
"15.04.2005","Fri","2.89500","2.83450","2.98000","3.08000","3.15000","3.36375","3.67000"
"18.04.2005","Mon","2.80625","2.83000","2.99000","3.08000","3.14475","3.32813","3.59875"
"19.04.2005","Tue","2.79000","2.82750","3.00000","3.08000","3.15000","3.35625","3.65250"
"20.04.2005","Wed","2.77875","2.82750","3.00063","3.08000","3.15000","3.33875","3.61250"
"21.04.2005","Thu","2.78250","2.89125","3.02000","3.09313","3.16063","3.35125","3.62875"
"22.04.2005","Fri","2.78500","2.92250","3.03000","3.10250","3.17000","3.38188","3.69063"
"25.04.2005","Mon","2.80375","2.95500","3.04000","3.10813","3.18000","3.39000","3.69000"
"26.04.2005","Tue","2.81625","2.99625","3.06000","3.11563","3.18688","3.40000","3.70563"
"27.04.2005","Wed","2.85000","3.03500","3.06438","3.12000","3.19000","3.41375","3.73000"
"28.04.2005","Thu","2.92750","3.05625","3.08125","3.14000","3.21000","3.41375","3.71000"
"29.04.2005","Fri","3.04250","3.06125","3.08875","3.14000","3.21000","3.40875","3.68625"
"03.05.2005","Tue","3.05000","3.06000","3.09000","3.14500","3.21938","3.43125","3.71125"
"04.05.2005","Wed","3.04875","3.06000","3.09000","3.15000","3.22000","3.43000","3.71000"
"05.05.2005","Thu","3.04250","3.06000","3.09000","3.16000","3.22850","3.43000","3.70000"
"06.05.2005","Fri","3.03625","3.06000","3.09000","3.16000","3.23000","3.41188","3.66000"
"09.05.2005","Mon","3.04250","3.06313","3.09000","3.17000","3.25000","3.49125","3.80000"
"10.05.2005","Tue","3.04000","3.06313","3.09000","3.17000","3.25000","3.49250","3.80250"
"11.05.2005","Wed","3.03563","3.06188","3.09000","3.17500","3.26000","3.47500","3.77500"
"12.05.2005","Thu","3.04000","3.06375","3.09000","3.18500","3.26813","3.49000","3.78125"
"13.05.2005","Fri","3.04125","3.06125","3.09000","3.19000","3.27000","3.49000","3.77000"
"16.05.2005","Mon","3.11625","3.06250","3.09000","3.19000","3.27000","3.48000","3.74063"
"17.05.2005","Tue","3.04375","3.06000","3.09000","3.19000","3.27000","3.48000","3.73125"
"18.05.2005","Wed","3.04375","3.06000","3.09000","3.19750","3.28000","3.49000","3.74000"
"19.05.2005","Thu","3.04125","3.06000","3.09000","3.21000","3.28438","3.48875","3.73413"
"20.05.2005","Fri","3.04000","3.06000","3.09000","3.21000","3.29000","3.51000","3.77188"
"23.05.2005","Mon","3.04125","3.06875","3.09000","3.21000","3.29375","3.52000","3.79750"
"24.05.2005","Tue","3.03875","3.06875","3.09000","3.21063","3.29875","3.51000","3.76000"
"25.05.2005","Wed","3.04000","3.06875","3.09063","3.21438","3.31000","3.51000","3.75188"
"26.05.2005","Thu","3.04125","3.07000","3.10063","3.22188","3.32000","3.52000","3.76000"
"27.05.2005","Fri","3.04625","3.06625","3.11125","3.23000","3.33000","3.53000","3.78000"
"31.05.2005","Tue","3.10375","3.07000","3.13000","3.24000","3.33750","3.53750","3.78000"
"01.06.2005","Wed","3.06750","3.06750","3.14000","3.25000","3.35000","3.54000","3.76000"
"02.06.2005","Thu","3.05125","3.06500","3.15000","3.26000","3.35000","3.52000","3.70250"
"03.06.2005","Fri","3.03875","3.06375","3.16000","3.26625","3.36000","3.53000","3.71000"
"06.06.2005","Mon","3.04500","3.06500","3.17000","3.27000","3.37000","3.54000","3.73000"
"07.06.2005","Tue","3.04000","3.06938","3.18375","3.27000","3.37000","3.54000","3.72063"
"08.06.2005","Wed","3.03625","3.07000","3.19000","3.27563","3.37938","3.54000","3.73000"
"09.06.2005","Thu","3.03375","3.07000","3.21000","3.30000","3.39000","3.57000","3.77438"
"10.06.2005","Fri","3.03000","3.07000","3.21625","3.30813","3.40000","3.59188","3.81875"
"13.06.2005","Mon","3.03750","3.07000","3.22000","3.31313","3.41000","3.62125","3.86188"
"14.06.2005","Tue","3.04500","3.07000","3.23625","3.32000","3.41375","3.62000","3.85000"
"15.06.2005","Wed","3.08750","3.07000","3.24000","3.32875","3.42063","3.62750","3.85000"
"16.06.2005","Thu","3.04438","3.07250","3.26000","3.35000","3.43000","3.64000","3.87000"
"17.06.2005","Fri","3.03625","3.08750","3.27000","3.35938","3.43938","3.64000","3.86000"
"20.06.2005","Mon","3.04000","3.09875","3.28000","3.36250","3.44375","3.64000","3.86250"
"21.06.2005","Tue","3.04000","3.13250","3.30000","3.37000","3.45188","3.66000","3.89375"
"22.06.2005","Wed","3.04125","3.21000","3.30000","3.37125","3.46000","3.65313","3.85813"
"23.06.2005","Thu","3.06625","3.30625","3.31438","3.40000","3.47000","3.65000","3.83250"
"24.06.2005","Fri","3.10750","3.31875","3.32000","3.41000","3.47813","3.65375","3.83000"
"27.06.2005","Mon","3.15625","3.32500","3.32563","3.41063","3.48000","3.65000","3.81000"
"28.06.2005","Tue","3.20750","3.32500","3.33000","3.42000","3.49000","3.66000","3.83125"
"29.06.2005","Wed","3.26625","3.32375","3.34000","3.43000","3.50438","3.69000","3.86125"
"30.06.2005","Thu","3.42531","3.31750","3.34000","3.45000","3.51625","3.71000","3.88000"
"01.07.2005","Fri","3.32875","3.31375","3.34000","3.45625","3.52875","3.73375","3.90375"
"04.07.2005","Mon","3.32875","3.31531","3.34000","3.46625","3.54750","3.77063","3.98750"
"05.07.2005","Tue","3.30125","3.31688","3.34000","3.47000","3.55000","3.77813","3.99938"
"06.07.2005","Wed","3.30000","3.31813","3.34000","3.47563","3.56000","3.77438","3.99000"
"07.07.2005","Thu","3.30143","3.32000","3.35000","3.47857","3.55000","3.72857","3.87500"
"08.07.2005","Fri","3.29000","3.32000","3.36000","3.48000","3.56063","3.76750","3.96500"
"11.07.2005","Mon","3.29125","3.31938","3.38000","3.49000","3.57000","3.79000","4.00250"
"12.07.2005","Tue","3.28813","3.31875","3.38000","3.49188","3.58000","3.81000","4.01938"
"13.07.2005","Wed","3.29000","3.31750","3.38813","3.50000","3.59875","3.82000","4.05000"
"14.07.2005","Thu","3.29500","3.31750","3.40875","3.51563","3.60875","3.83000","4.05063"
"15.07.2005","Fri","3.32375","3.32125","3.41688","3.52000","3.61438","3.84000","4.05375"
"18.07.2005","Mon","3.29688","3.31875","3.43000","3.52000","3.62000","3.85000","4.07125"
"19.07.2005","Tue","3.28938","3.31938","3.43250","3.53000","3.63000","3.87000","4.09938"
"20.07.2005","Wed","3.25500","3.31313","3.43813","3.53938","3.64000","3.86000","4.08125"
"21.07.2005","Thu","3.28000","3.31938","3.46000","3.56000","3.65000","3.87063","4.09438"
"22.07.2005","Fri","3.27875","3.32375","3.46375","3.56000","3.66000","3.88438","4.12063"
"25.07.2005","Mon","3.28875","3.32750","3.48000","3.56500","3.66250","3.88125","4.11000"
"26.07.2005","Tue","3.28625","3.33375","3.48125","3.57000","3.66913","3.89438","4.13000"
"27.07.2005","Wed","3.29063","3.33750","3.49000","3.58000","3.68000","3.90000","4.13600"
"28.07.2005","Thu","3.29250","3.35625","3.51000","3.60000","3.69313","3.92188","4.17313"
"29.07.2005","Fri","3.36375","3.37188","3.51875","3.60875","3.70000","3.92375","4.16250"
"01.08.2005","Mon","3.30500","3.40250","3.53375","3.62000","3.71000","3.95063","4.22000"
"02.08.2005","Tue","3.29500","3.45750","3.54000","3.63000","3.72000","3.96000","4.23000"
"03.08.2005","Wed","3.27563","3.48750","3.55000","3.64000","3.73313","3.96813","4.23125"
"04.08.2005","Thu","3.35250","3.54125","3.55875","3.66000","3.74688","3.97000","4.22000"
"05.08.2005","Fri","3.45750","3.55375","3.56000","3.66750","3.75000","3.97875","4.23000"
"08.08.2005","Mon","3.54125","3.55750","3.57000","3.68000","3.76000","4.00313","4.28625"
"09.08.2005","Tue","3.54750","3.55875","3.57063","3.68000","3.78000","4.02475","4.32000"
"10.08.2005","Wed","3.53750","3.55563","3.57000","3.68000","3.78000","4.01250","4.29000"
"11.08.2005","Thu","3.52625","3.55875","3.57125","3.70000","3.79000","4.03000","4.31000"
"12.08.2005","Fri","3.52500","3.55813","3.57250","3.70000","3.79000","4.02313","4.28000"
"15.08.2005","Mon","3.59250","3.55813","3.58250","3.70750","3.79688","4.02625","4.27000"
"16.08.2005","Tue","3.52813","3.55563","3.58813","3.71063","3.80188","4.04000","4.29000"
"17.08.2005","Wed","3.51813","3.55625","3.59000","3.71188","3.81000","4.03000","4.26063"
"18.08.2005","Thu","3.54125","3.55688","3.60938","3.73000","3.82000","4.04000","4.28000"
"19.08.2005","Fri","3.52750","3.55563","3.62000","3.73063","3.82288","4.04000","4.26063"
"22.08.2005","Mon","3.53750","3.55438","3.64000","3.73663","3.83000","4.05000","4.27875"
"23.08.2005","Tue","3.54000","3.56000","3.64125","3.74000","3.83625","4.05313","4.27375"
"24.08.2005","Wed","3.53875","3.56125","3.64063","3.74000","3.84063","4.05000","4.25875"
"25.08.2005","Thu","3.53875","3.56500","3.66938","3.76000","3.86000","4.06000","4.27000"
"26.08.2005","Fri","3.55500","3.56750","3.67000","3.76000","3.86000","4.06125","4.27000"
"30.08.2005","Tue","3.59875","3.57625","3.69313","3.77000","3.87000","4.08000","4.31063"
"31.08.2005","Wed","3.62000","3.57875","3.70000","3.77000","3.87000","4.05500","4.24000"
"01.09.2005","Thu","3.58375","3.57375","3.71625","3.77938","3.85500","3.99625","4.13000"
"02.09.2005","Fri","3.53875","3.55875","3.68000","3.72250","3.76100","3.84875","3.95875"
"05.09.2005","Mon","3.53875","3.56250","3.68938","3.73375","3.77625","3.87125","4.00750"
"06.09.2005","Tue","3.54625","3.56625","3.70250","3.74000","3.79000","3.91000","4.05563"
"07.09.2005","Wed","3.54875","3.56625","3.70438","3.74563","3.79813","3.92188","4.08000"
"08.09.2005","Thu","3.54063","3.59875","3.72813","3.78000","3.83375","3.97000","4.12813"
"09.09.2005","Fri","3.53688","3.62563","3.74000","3.79000","3.85000","3.99000","4.14625"
"12.09.2005","Mon","3.54875","3.65875","3.75000","3.79625","3.85688","3.99000","4.14625"
"13.09.2005","Tue","3.54375","3.69125","3.76813","3.81000","3.87000","4.01375","4.18500"
"14.09.2005","Wed","3.54750","3.72375","3.77188","3.82000","3.87438","4.00688","4.15125"
"15.09.2005","Thu","3.72750","3.76125","3.78938","3.83500","3.88563","4.01000","4.16000"
"16.09.2005","Fri","3.73625","3.77250","3.79625","3.84000","3.89000","4.02000","4.17125"
"19.09.2005","Mon","3.75625","3.78500","3.81188","3.86063","3.92000","4.07063","4.24625"
"20.09.2005","Tue","3.75313","3.79000","3.81875","3.86313","3.92438","4.05813","4.22000"
"21.09.2005","Wed","3.77125","3.79625","3.83000","3.89000","3.96000","4.11000","4.27000"
"22.09.2005","Thu","3.76625","3.82625","3.83000","3.89375","3.96063","4.09000","4.23000"
"23.09.2005","Fri","3.76500","3.83500","3.83000","3.90125","3.97000","4.11813","4.27875"
"26.09.2005","Mon","3.78375","3.84000","3.83750","3.92000","4.00000","4.16688","4.35313"
"27.09.2005","Tue","3.80500","3.84438","3.84000","3.92875","4.01000","4.18313","4.37188"
"28.09.2005","Wed","3.83125","3.85375","3.84063","3.93813","4.02038","4.20000","4.40063"
"29.09.2005","Thu","3.84375","3.82625","3.86000","3.96000","4.05438","4.21625","4.40688"
"30.09.2005","Fri","3.94500","3.82125","3.86375","3.97000","4.06500","4.23063","4.44000"
"03.10.2005","Mon","3.85250","3.81125","3.88000","3.97500","4.07688","4.26688","4.48438"
"04.10.2005","Tue","3.80063","3.81125","3.89000","3.98875","4.09000","4.29000","4.53000"
"05.10.2005","Wed","3.79125","3.80625","3.89000","3.99375","4.10000","4.29000","4.51063"
"06.10.2005","Thu","3.79000","3.81000","3.93538","4.01000","4.11000","4.29000","4.50000"
"07.10.2005","Fri","3.78500","3.81125","3.94000","4.01063","4.11500","4.30000","4.51875"
"10.10.2005","Mon","3.78500","3.81125","3.94000","4.01438","4.12313","4.30250","4.52000"
"11.10.2005","Tue","3.80188","3.81500","3.94125","4.02000","4.13000","4.31000","4.52000"
"12.10.2005","Wed","3.80125","3.81688","3.94563","4.02563","4.14000","4.32875","4.54563"
"13.10.2005","Thu","3.79750","3.82125","3.97000","4.05000","4.15000","4.34188","4.56750"
"14.10.2005","Fri","3.80188","3.81875","3.98000","4.06000","4.15938","4.35000","4.57375"
"17.10.2005","Mon","3.84000","3.82000","3.99688","4.06313","4.16750","4.35313","4.57188"
"18.10.2005","Tue","3.79938","3.81875","4.00000","4.07000","4.17413","4.36000","4.57938"
"19.10.2005","Wed","3.79375","3.82125","4.00313","4.08000","4.18063","4.35000","4.55125"
"20.10.2005","Thu","3.78000","3.88375","4.03125","4.11688","4.19375","4.37125","4.58375"
"21.10.2005","Fri","3.77625","3.92875","4.03750","4.12000","4.20000","4.37063","4.58000"
"24.10.2005","Mon","3.80125","3.95000","4.05125","4.12563","4.20625","4.37563","4.57250"
"25.10.2005","Tue","3.79375","3.99813","4.06000","4.13000","4.21563","4.39063","4.60000"
"26.10.2005","Wed","3.81750","4.02875","4.07000","4.14438","4.23000","4.42188","4.66875"
"27.10.2005","Thu","3.89750","4.06000","4.08125","4.16063","4.24313","4.43625","4.67375"
"28.10.2005","Fri","3.97375","4.06000","4.08875","4.20000","4.25000","4.44750","4.67788"
"31.10.2005","Mon","4.06250","4.06125","4.09000","4.20813","4.26000","4.46625","4.72000"
"01.11.2005","Tue","4.06250","4.06250","4.09000","4.21000","4.26063","4.46938","4.71563"
"02.11.2005","Wed","4.05000","4.06000","4.09000","4.22000","4.28000","4.49000","4.75563"
"03.11.2005","Thu","4.03500","4.06000","4.09000","4.23375","4.29063","4.51000","4.77000"
"04.11.2005","Fri","4.03063","4.06000","4.09000","4.24000","4.30000","4.53000","4.81000"
"07.11.2005","Mon","4.04250","4.06063","4.09000","4.24125","4.30438","4.53000","4.81000"
"08.11.2005","Tue","4.04000","4.06375","4.10000","4.25000","4.31000","4.53000","4.80000"
"09.11.2005","Wed","4.03313","4.06375","4.11375","4.26750","4.33000","4.54000","4.78375"
"10.11.2005","Thu","4.03375","4.06375","4.11500","4.27000","4.33225","4.56000","4.82875"
"11.11.2005","Fri","4.03375","4.06688","4.12000","4.27000","4.34000","4.55000","4.80125"
"14.11.2005","Mon","4.04875","4.06500","4.12125","4.27000","4.34000","4.55750","4.80625"
"15.11.2005","Tue","4.10438","4.06375","4.14000","4.28000","4.35000","4.57000","4.83813"
"16.11.2005","Wed","4.03625","4.06125","4.14000","4.28750","4.36813","4.58000","4.83663"
"17.11.2005","Thu","4.03375","4.06125","4.15938","4.30000","4.37000","4.58000","4.80000"
"18.11.2005","Fri","4.02875","4.06125","4.16563","4.30125","4.37250","4.57000","4.78188"
"21.11.2005","Mon","4.03500","4.06000","4.17000","4.30875","4.38000","4.59000","4.80125"
"22.11.2005","Tue","4.04000","4.06625","4.19375","4.32000","4.39375","4.59000","4.79000"
"23.11.2005","Wed","4.04250","4.06813","4.19125","4.31875","4.39000","4.56000","4.72750"
"24.11.2005","Thu","4.04250","4.07000","4.20000","4.33000","4.40000","4.57000","4.74125"
"25.11.2005","Fri","4.04375","4.07000","4.21000","4.33000","4.40063","4.57063","4.73500"
"28.11.2005","Mon","4.05250","4.07813","4.22000","4.34000","4.40625","4.58000","4.75563"
"29.11.2005","Tue","4.05375","4.07750","4.29063","4.35125","4.41000","4.58000","4.73938"
"30.11.2005","Wed","4.07750","4.07625","4.29375","4.36000","4.42000","4.60063","4.79000"
"01.12.2005","Thu","4.05188","4.11000","4.31125","4.38000","4.44000","4.62938","4.82125"
"02.12.2005","Fri","4.03563","4.14000","4.32000","4.38875","4.44688","4.64500","4.85000"
"05.12.2005","Mon","4.04250","4.18500","4.33125","4.39438","4.45000","4.64938","4.86625"
"06.12.2005","Tue","4.04375","4.21875","4.33938","4.40000","4.45688","4.65125","4.86813"
"07.12.2005","Wed","4.04188","4.24375","4.34000","4.40313","4.46000","4.63688","4.83000"
"08.12.2005","Thu","4.11000","4.29375","4.36000","4.42750","4.48000","4.64938","4.82813"
"09.12.2005","Fri","4.17500","4.30688","4.36188","4.43000","4.48000","4.64000","4.81000"
"12.12.2005","Mon","4.25313","4.30563","4.36750","4.43750","4.48875","4.65500","4.84375"
"13.12.2005","Tue","4.26688","4.31000","4.36938","4.44000","4.49125","4.67000","4.86000"
"14.12.2005","Wed","4.26875","4.30750","4.37000","4.44000","4.49125","4.66250","4.83000"
"15.12.2005","Thu","4.35313","4.30938","4.37000","4.44750","4.49688","4.66000","4.80188"
"16.12.2005","Fri","4.28375","4.30625","4.37000","4.45000","4.50000","4.66688","4.80813"
"19.12.2005","Mon","4.28250","4.30250","4.37000","4.45000","4.50000","4.66313","4.81000"
"20.12.2005","Tue","4.28500","4.30250","4.37000","4.45000","4.50125","4.67125","4.82625"
"21.12.2005","Wed","4.28750","4.30500","4.37000","4.45375","4.50375","4.68375","4.85000"
"22.12.2005","Thu","4.29500","4.44875","4.37875","4.46813","4.51938","4.71000","4.88000"
"23.12.2005","Fri","4.29813","4.45250","4.38000","4.47000","4.52063","4.70000","4.85063"
"28.12.2005","Wed","4.31250","4.45563","4.38875","4.47000","4.52688","4.69000","4.82000"
"29.12.2005","Thu","4.32625","4.32625","4.38500","4.47250","4.53000","4.69000","4.82125"
